a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,a156,a157,a158,a159,a160,a161,a162,a163,a164,a165,a166,a167,a168,a169,a170,a171,a172,a173,a174,a175,a176,a177,a178,a179,a180,a181,a182,a183,a184,a185,a186,a187,a188,a189,a190,a191,a192,a193,a194,a195,a196,a197,a198,a199,a200,a201,a202,a203,a204,a205,a206,a207,a208,a209,a210,a211,a212,a213,a214,a215,a216,a217,a218,a219,a220,a221,a222,a223,a224,a225,a226,a227,a228,a229,a230,a231,a232,a233,a234,a235,a236,a237,a238,a239,a240,a241,a242,a243,a244,a245,a246,a247,a248,a249,a250,a251,a252,a253,a254,a255,a256,a257,a258,a259,a260,a261,a262,a263,a264,a265,a266,a267,a268,a269,a270,a271,a272,a273,a274,a275,a276,a277,a278,a279,a280,a281,a282,a283,a284,a285,a286,a287,a288,a289,a290,a291,a292,a293,a294,a295,a296,a297,a298,a299,a300
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0100334448160537,3.1103678929765888,3.1103678929765888,3.210702341137124,3.210702341137124,3.311036789297659,3.311036789297659,3.411371237458194,3.411371237458194,3.511705685618729,3.511705685618729,3.612040133779264,3.612040133779264,3.7123745819397995,3.7123745819397995,3.7123745819397995,3.8127090301003346,3.8127090301003346,3.9130434782608696,3.9130434782608696,4.013377926421405,4.013377926421405,4.11371237458194,4.11371237458194,4.214046822742475,4.214046822742475,4.31438127090301,4.31438127090301,4.414715719063545,4.414715719063545,4.51505016722408,4.51505016722408,4.615384615384615,4.615384615384615,4.615384615384615,4.7157190635451505,4.7157190635451505,4.816053511705686,4.816053511705686,4.916387959866221,4.916387959866221,5.016722408026756,5.016722408026756,5.117056856187291,5.117056856187291,5.217391304347826,5.217391304347826,5.317725752508361,5.317725752508361,7.1237458193979935,7.224080267558528,7.224080267558528,7.3244147157190636,7.424749163879599,7.424749163879599,7.525083612040134,7.625418060200669,7.625418060200669,7.725752508361204,7.826086956521739,7.826086956521739,7.926421404682274,8.02675585284281,8.02675585284281,8.127090301003344,8.22742474916388,8.22742474916388,8.327759197324415,8.327759197324415,8.42809364548495,8.528428093645484,8.528428093645484,8.62876254180602,8.62876254180602,8.729096989966555,8.82943143812709,8.82943143812709,8.929765886287626,9.03010033444816,9.03010033444816,9.130434782608695,9.130434782608695,9.23076923076923,9.331103678929766,9.331103678929766,9.431438127090301,9.531772575250836,9.531772575250836,9.632107023411372,9.732441471571907,9.732441471571907,9.832775919732441,9.933110367892976,9.933110367892976,10.033444816053512,10.133779264214047,10.133779264214047,10.234113712374581,10.234113712374581,10.334448160535118,10.434782608695652,10.434782608695652,10.535117056856187,10.535117056856187,11.939799331103679,12.040133779264215,12.040133779264215,12.14046822742475,12.240802675585284,12.341137123745819,12.341137123745819,12.441471571906355,12.54180602006689,12.642140468227424,12.642140468227424,12.74247491638796,12.74247491638796,12.842809364548495,12.94314381270903,13.043478260869565,13.043478260869565,13.143812709030101,13.244147157190636,13.34448160535117,13.34448160535117,13.444816053511706,13.545150501672241,13.645484949832776,13.645484949832776,13.74581939799331,13.846153846153847,13.846153846153847,13.946488294314381,14.046822742474916,14.147157190635452,14.147157190635452,14.247491638795987,14.347826086956522,14.347826086956522,14.448160535117056,14.548494983277592,14.548494983277592,14.648829431438127,14.749163879598662,14.749163879598662,14.849498327759198,14.949832775919733,15.050167224080267,15.050167224080267,15.150501672240802,15.250836120401338,15.351170568561873,15.351170568561873,15.451505016722408,15.451505016722408,15.551839464882944,15.652173913043478,15.752508361204013,15.752508361204013,15.852842809364548,15.953177257525084,16.05351170568562,16.05351170568562,16.153846153846153,16.254180602006688,17.357859531772576,17.45819397993311,17.558528428093645,17.558528428093645,17.65886287625418,17.759197324414714,17.859531772575252,17.859531772575252,17.959866220735787,18.06020066889632,18.160535117056856,18.160535117056856,18.26086956521739,18.361204013377925,18.361204013377925,18.46153846153846,18.561872909698998,18.662207357859533,18.762541806020067,18.762541806020067,18.862876254180602,18.963210702341136,19.06354515050167,19.06354515050167,19.163879598662206,19.264214046822744,19.36454849498328,19.36454849498328,19.464882943143813,19.565217391304348,19.665551839464882,19.665551839464882,19.765886287625417,19.86622073578595,19.96655518394649,19.96655518394649,20.066889632107024,20.16722408026756,20.267558528428093,20.367892976588628,20.367892976588628,20.468227424749163,20.568561872909697,20.668896321070235,20.668896321070235,20.76923076923077,20.869565217391305,20.96989966555184,20.96989966555184,21.070234113712374,21.17056856187291,21.270903010033443,21.270903010033443,21.37123745819398,21.471571906354516,21.57190635451505,21.57190635451505,21.672240802675585,21.77257525083612,21.77257525083612,21.872909698996654,21.97324414715719,22.073578595317727,22.17391304347826,22.17391304347826,22.274247491638796,22.37458193979933,23.277591973244146,23.377926421404684,23.47826086956522,23.578595317725753
30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
