a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,a156,a157,a158,a159,a160,a161,a162,a163,a164,a165,a166,a167,a168,a169,a170,a171,a172,a173,a174,a175,a176,a177,a178,a179,a180,a181,a182,a183,a184,a185,a186,a187,a188,a189,a190,a191,a192,a193,a194,a195,a196,a197,a198,a199,a200,a201,a202,a203,a204,a205,a206,a207,a208,a209,a210,a211,a212,a213,a214,a215,a216,a217,a218,a219,a220,a221,a222,a223,a224,a225,a226,a227,a228,a229,a230,a231,a232,a233,a234,a235,a236,a237,a238,a239,a240,a241,a242,a243,a244,a245,a246,a247,a248,a249,a250,a251,a252,a253,a254,a255,a256,a257,a258,a259,a260,a261,a262,a263,a264,a265,a266,a267,a268,a269,a270,a271,a272,a273,a274,a275,a276,a277,a278,a279,a280,a281,a282,a283,a284,a285,a286,a287,a288,a289,a290,a291,a292,a293,a294,a295,a296,a297,a298,a299,a300
36.7294608641755,36.73324265603408,36.73700332850478,36.74074310561089,36.74446220788547,36.74816085244282,36.751839253048296,36.75549762018623,36.75913616112628,36.762755079987976,36.76635457780376,36.769934852580455,36.77349609935917,36.77703851027378,36.78056227460798,36.78406757885089,36.78755460675142,36.791023539371245,36.79447455513654,36.79790782988848,36.801323536932536,36.804721847086626,36.80810292872811,36.811466947839705,36.814814068054304,36.818144450698796,36.82145825483683,36.82475563731064,36.82803675278188,36.83130175377154,36.83455079069898,36.83778401192,36.84100156376421,36.84420359057139,36.84739023472716,36.85056163669779,36.85371793506431,36.8568592665558,36.859985766082,36.86309756676516,36.86619479997128,36.86927759534058,36.87234608081736,36.87540038267927,36.87844062556582,36.88146693250648,36.88447942494794,36.88747822278104,36.89046344436698,36.89343520656301,36.89639362474764,36.899338812845244,36.90227088335024,36.905189947350706,36.908096114551554,36.91098949329722,36.91387019059386,36.91673831213116,36.919593962303665,36.922437244231666,36.92526825978171,36.92808710958669,36.93089389306549,36.933688708442325,36.93647165276563,36.93924282192659,36.94200231067737,36.94475021264887,36.947486620368274,36.950211625276154,36.952925317743286,36.955627787087174,36.95831912158817,36.96099940850539,36.96366873409225,36.966327183611774,36.96897484135154,36.971611790638406,36.97423811385294,36.97685389244357,36.979459206940504,36.982054136969346,36.9846387612645,36.98721315768231,36.98977740321399,36.99233157399825,36.99487574533376,36.997409991691356,36.99993438672605,37.00244900328881,37.004953913438094,37.00744918845125,37.009934898835645,37.01241111433966,37.014877903963445,37.01733533596947,37.01978347789298,37.02222239655213,37.02465215805811,37.02707282782492,37.0294844705791,37.03188715036928,37.03428093057548,37.036665873918345,37.0390420424682,37.0414094976539,37.0437683002716,37.04611851049333,37.04846018787544,37.05079339136693,37.05311817931757,37.05543460948597,37.057742739047455,37.060042624601834,37.06233432218104,37.06461788725664,37.06689337474722,37.069160839025656,37.07142033392626,37.07367191275183,37.07591562828052,37.07815153277271,37.08037967797767,37.08260011514014,37.08481289500684,37.087018067832844,37.089215683387856,37.09140579096238,37.09358843937383,37.095763676972496,37.097931551647434,37.1000921108323,37.10224540151101,37.10439147022342,37.106530363070796,37.108662125721324,37.11078680341543,37.11290444097109,37.115015082789036,37.117118772857836,37.11921555475899,37.12130547167186,37.123388566378594,37.125464881268925,37.12753445834492,37.12959733922564,37.1316535651518,37.133703176990224,37.13574621523839,37.13778272002878,37.13981273113326,37.1418362879673,37.14385342959425,37.145864194729434,37.147868621744266,37.14986674867027,37.15185861320307,37.15384425270627,37.15582370421534,37.157797004441385,37.15976418977493,37.16172529628959,37.1636803597457,37.16562941559393,37.167572498978814,37.1695096447422,37.17144088742675,37.173366261279284,37.17528580025413,37.177199538016446,37.17910750794541,37.181009743137494,37.182906276409575,37.18479714030207,37.18668236708198,37.18856198874597,37.190436037023304,37.19230454337885,37.19416753901593,37.1960250548792,37.19787712165751,37.19972376978667,37.20156502945221,37.20340093059206,37.205231502899295,37.20705677582471,37.20887677857949,37.210691540137724,37.21250108923897,37.214305454390775,37.216104663871114,37.21789874573086,37.21968772779614,37.221471637670795,37.22325050273863,37.22502435016578,37.226793206903,37.22855709968787,37.230316055047076,37.23207009929856,37.23381925855372,37.23556355871951,37.23730302550061,37.23903768440143,37.240767560728244,37.242492679591194,37.244213065906266,37.24592874439731,37.24763973959798,37.249346075853666,37.25104777732339,37.252744867981704,37.254437371620554,37.256125311851065,37.25780871210543,37.25948759563864,37.26116198553027,37.26283190468625,37.26449737584055,37.26615842155688,37.267815064230426,37.269467326089455,37.27111522919699,37.272758795452404,37.27439804659305,37.276033004195824,37.27766368967873,37.27929012430243,37.280912329171755,37.282530325237246,37.284144133296586,37.285753773996134,37.28735926783233,37.28896063515316,37.290557896159555,37.29215107090681,37.29374017930596,37.29532524112516,37.296906275991006,37.298483303389915,37.30005634266943,37.3016254130395,37.30319053357382,37.30475172321107,37.30630900075618,37.307862384881595,37.30941189412849,37.31095754690798,37.31249936150236,37.31403735606625,37.315571548627815,37.317101957089875,37.318628599231104,37.320151492707154,37.32167065505174,37.32318610367782,37.32469785587863,37.32620592882881,37.32771033958545,37.32921110508917,37.33070824216516,37.33220176752423,37.333691697763825,37.33517804936904,37.33666083871363,37.33814008206099,37.36654032479681,37.401454899265595,37.43609059488836,37.46965611609908,37.50481942967293,37.54000609850463,37.574776261241425,37.608872968817394,37.64225003657422,37.67555678310493,37.70824226492971,37.74059891283946,37.77255550646065,37.80404734005977,37.83477727061061,37.86479905998606,37.894652199811766,37.92422120669682,37.9536066662232,37.98284698450112,38.01133602210095,38.03976753321067,38.06806418868702,38.09591782088202,38.12338142956762,38.15033788601903,38.17696328555774,38.203486846060095,38.22954465586604,38.25525532431156,38.28089841497656,38.30643976584918,38.33127167332445,38.35584883517373
44.57003121257537,44.57067657829118,44.57132121863544,44.57196513516304,44.57260832942395,44.573250802963244,44.57389255732113,44.57453359403294,44.575173914629204,44.57581352063561,44.57645241357307,44.57709059495772,44.57772806630093,44.57836482910935,44.579000884884906,44.57963623512484,44.5802708813217,44.58090482496341,44.58153806753322,44.58217061050977,44.58280245536712,44.58343360357475,44.58406405659754,44.584693815895875,44.58532288292559,44.585951259138014,44.58657894598,44.587205944893924,44.587832257317714,44.58845788468487,44.58908282842447,44.58970708996121,44.590330670715375,44.59095357210292,44.59157579553545,44.59219734242024,44.59281821416027,44.5934384121542,44.59405793779644,44.59467679247715,44.595294977582235,44.595912494493376,44.59652934458807,44.597145529239604,44.59776104981711,44.59837590768555,44.59899010420577,44.59960364073448,44.60021651862427,44.60082873922369,44.60144030387716,44.60205121392509,44.60266147070382,44.6032710755457,44.603880029779035,44.60448833472815,44.605095991713426,44.60570300205124,44.606309367054045,44.60691508803037,44.60752016628482,44.60812460311812,44.608728399827086,44.609331557704685,44.609934078040034,44.610535962118405,44.61113721122126,44.611737826626246,44.61233780960721,44.612937161434246,44.61353588337366,44.61413397668804,44.614731442636206,44.6153282824733,44.615924497450735,44.61652008881623,44.617115057813855,44.617709405683996,44.61830313366341,44.61889624298521,44.6194887348789,44.62008061057037,44.620671871281935,44.62126251823232,44.621852552636696,44.622441975706685,44.62303078865038,44.62361899267234,44.62420658897362,44.62479357875179,44.625379963200935,44.625965743511664,44.62655092087115,44.62713549646312,44.62771947146785,44.628302847062244,44.628885624419766,44.629467804710515,44.6300493891012,44.63063037875519,44.63121077483248,44.63179057848974,44.63236979088032,44.63294841315424,44.63352644645824,44.634103891935766,44.63468075072699,44.63525702396883,44.63583271279495,44.63640781833576,44.63698234171847,44.63755628406707,44.638129646502335,44.63870243014187,44.639274636100104,44.63984626548829,44.64041731941453,44.64098779898379,44.641557705297906,44.64212703945559,44.64269580255245,44.64326399568102,44.64383161993072,44.64439867638792,44.64496516613592,44.64553109025498,44.64609644982231,44.646661245912114,44.647225479595555,44.64778915194083,44.6483522640131,44.64891481687458,44.6494768115845,44.65003824919913,44.65059913077179,44.651159457352875,44.651719229989844,44.65227844972724,44.65283711760671,44.65339523466699,44.653952801943944,44.654509820470565,44.65506629127698,44.65562221539046,44.65617759383544,44.656732427633514,44.65728671780347,44.65784046536128,44.65839367132012,44.65894633669035,44.65949846247958,44.66005004969264,44.6606010993316,44.661151612395784,44.66170158988176,44.66225103278338,44.66279994209179,44.66334831879539,44.66389616387991,44.66444347832838,44.66499026312114,44.66553651923587,44.66608224764759,44.66662744932866,44.66717212524878,44.667716276375074,44.66825990367198,44.66880300810135,44.669345590622434,44.669887652191875,44.670429193763745,44.67097021628952,44.67151072071811,44.67205070799589,44.67259017906667,44.6731291348717,44.673667576349736,44.67420550443698,44.674742920067146,44.675279824171426,44.67581621767851,44.676352101514624,44.676887476603504,44.67742234386641,44.677956704222154,44.67849055858709,44.67902390787513,44.67955675299774,44.68008909486399,44.68062093438049,44.681152272451484,44.681683109978785,44.68221344786183,44.682743286997656,44.68327262828094,44.68380147260399,44.68432982085675,44.68485767392682,44.68538503269944,44.68591189805755,44.686438270881716,44.68696415205023,44.68748954243906,44.688014442921855,44.688538854369995,44.68906277765256,44.689586213636346,44.69010916318591,44.6906316271635,44.69115360642915,44.691675101840616,44.69219611425345,44.69271664452094,44.69323669349417,44.693756262022006,44.69427535095109,44.694793961125875,44.69531209338864,44.695829748579435,44.696346927536176,44.69686363109457,44.697379860088205,44.69789561534847,44.698410897704626,44.69892570798379,44.69944004701095,44.699953915608965,44.70046731459857,44.70098024479839,44.70149270702495,44.702004702092665,44.70251623081388,44.70302729399883,44.70353789245571,44.7040480269906,44.704557698407555,44.70506690750856,44.70557565509355,44.70608394196042,44.70659176890504,44.70709913672123,44.707606046200816,44.708112498133595,44.70861849330734,44.709124032507866,44.709629116518954,44.71013374612242,44.71063792209809,44.71114164522382,44.71164491627549,44.71214773602704,44.71265010525043,44.7131520247157,44.71365349519091,44.714154517442225,44.71465509223386,44.71515522032812,44.71565490248538,44.716154139464116,44.71665293202091,44.71715128091041,44.717649186885424,44.71814665069684,44.71864367309369,44.71914025482311,44.7196363966304,44.72013209925898,44.720627363450426,44.72112218994446,44.72161657947897,44.722110532790005,44.722604050611785,44.72309713367672,44.72358978271538,44.72408199845653,44.72457378162716,44.725065132952416,44.725556053155685,44.72604654295854,44.7265366030808,44.72702623424049,44.72751543715386,44.728004212535424,44.72849256109791,44.7289804835523,44.729467980607836,44.72995505297201,44.73044170135059,44.730927926447606,44.73141372896536,44.73189910960444,44.73238406906373,44.73286860804038,44.733352727229864,44.73383642732596,44.73431970902073,44.73480257300457,44.73528501996619,44.735767050592635,44.736248665569256
